customer_id,product_category,value_USD,time_on_site_Minutes,clicks_in_site,credit,paypal
39133,509,-0.4568926820787085,4.6,6,1,0
42616,509,-0.42727803617486415,39.4,6,0,1
27354,512,-0.43592950576475126,2.4,6,0,1
16564,515,-0.11422793655310191,12.2,7,0,1
16405,510,0.9759903313048293,12.9,26,0,1
17844,503,3.8703062077185324,47.0,65,0,1
31263,505,2.187861571549789,18.8,35,0,1
15933,509,0.6353886285275803,19.0,10,1,0
14265,509,0.3158166518303648,9.4,17,0,1
49817,510,-0.09699154713940367,16.9,8,0,1
19655,503,-0.4251484436604303,9.3,6,1,0
57025,506,2.86360789628605,47.3,23,0,1
21684,506,0.6084359732667781,33.0,10,1,0
16043,508,-0.19102636660486924,10.7,10,1,0
17308,514,9.507803441787217,105.2,35,0,1
58528,515,1.8804682020444914,12.2,38,0,1
54952,507,0.20680813499778683,37.4,10,1,0
19608,509,0.977920274521035,13.7,14,0,1
13607,506,0.4315466950366242,16.2,7,0,1
34358,502,1.2806551604010088,45.5,31,0,1
35320,512,2.7415556253025657,13.4,23,0,1
57440,506,1.6547979452805892,13.0,19,1,0
13131,508,1.1315836843906455,14.0,8,1,0
10284,505,1.6068821137058298,38.1,13,1,0
52842,504,0.7661589188670281,33.8,11,1,0
44866,504,-0.2968404946657965,31.6,7,1,0
24096,504,1.86429660888801,36.9,27,0,1
38211,505,2.055028238461983,87.3,19,1,0
58354,511,1.4230051100376901,39.8,9,1,0
54361,511,-0.2030718742646352,19.1,6,0,1
15452,503,0.728491751267981,13.1,22,0,1
24956,510,1.507789512018584,37.8,24,1,0
10654,505,-0.0485433174360357,8.2,11,1,0
41468,513,-0.05253630340059905,17.5,9,0,1
20036,507,0.039502023082584846,36.8,6,0,1
59740,508,1.8529165988890044,12.9,28,0,1
12498,502,0.04602390015803825,14.6,11,1,0
12603,511,1.360049031329742,25.0,22,1,0
17308,503,-0.10278137678802048,16.3,7,0,1
13530,510,0.06751947460060401,21.1,14,1,0
10938,504,-0.12168151035362004,8.3,9,0,1
52994,508,0.20607608757095022,49.8,15,1,0
27123,505,-0.018329723637506838,22.2,8,1,0
39905,509,0.00868948138937146,53.6,13,0,1
16889,502,5.101343780593396,161.4,55,1,0
49172,508,0.21466100739476135,10.6,13,1,0
33588,515,1.725673446151588,25.9,12,0,1
36302,511,0.549938728885926,36.0,15,0,1
21352,509,-0.24845881472850462,6.3,10,0,1
23717,508,0.014013462675455833,14.3,8,1,0
26367,515,0.8100152147111483,6.6,13,0,1
36485,501,-0.4267456380462556,54.1,7,1,0
17787,515,1.5594986802596786,11.3,13,1,0
54819,510,1.469190647694472,41.8,14,0,1
44590,501,0.41856949065179355,19.2,7,0,1
33980,504,1.5417964424834478,32.3,29,0,1
46450,508,0.6610102884668615,6.7,23,1,0
39918,506,-0.23042382812189374,8.2,6,0,1
48564,504,-0.15069720836277997,15.9,7,0,1
30684,506,0.39421227626795746,71.2,15,0,1
29425,514,-0.11881987041234968,13.2,7,0,1
11059,506,0.34516509866990497,18.7,7,1,0
24177,510,1.671368837033527,54.4,12,1,0
16921,512,-0.05353454989173982,15.3,6,1,0
33686,502,2.445542265796273,37.8,45,1,0
36238,506,0.38123507188312666,96.5,6,1,0
15340,515,1.3312995323848862,30.7,13,1,0
40430,511,0.2231128276864203,21.0,12,0,1
23729,501,3.2014145088881047,57.2,23,0,1
52260,505,5.246555370171348,93.3,8,1,0
12469,507,0.085754110505443,12.6,11,1,0
11612,509,-0.43233581839664426,9.0,6,0,1
57324,512,0.3437010038162318,36.5,6,0,1
53883,512,-0.1354573119313634,4.1,11,1,0
41150,502,0.9976855550456232,135.0,15,1,0
58761,507,-0.4292079793910697,20.4,6,0,1
41289,508,0.9113039586789038,26.6,9,1,0
23823,509,1.8362791573699906,63.7,11,1,0
51985,514,1.8806678513427195,22.0,12,0,1
52021,511,-0.1117655952082879,21.2,10,0,1
58783,511,-0.16240996719216566,10.7,9,0,1
51499,504,0.593661925197894,41.8,6,1,0
14135,503,1.8330847685983402,42.0,27,1,0
56466,515,0.4588320991278068,7.0,9,0,1
23855,503,1.2792576153134114,18.3,30,0,1
32452,508,-0.29051826688857124,10.1,8,1,0
56702,508,0.4309477471419396,17.1,9,1,0
52885,511,1.4743815294484042,46.9,33,0,1
40532,508,-0.4830467401465981,11.8,6,0,1
14565,515,1.4019753839576565,23.7,22,0,1
48224,504,-0.3661853509170457,29.7,8,0,1
29474,501,-0.05346800012566383,8.5,8,1,0
53160,510,0.041232317000562305,17.7,8,0,1
14574,514,1.3621120740780996,4.0,27,0,1
10632,513,0.7895178867597236,25.2,15,1,0
33233,508,0.08036357945328254,13.2,10,0,1
14052,505,0.6540225630288757,14.9,16,1,0
51834,515,0.8942006687973577,20.1,6,0,1
44458,507,0.7751431372872956,7.0,24,1,0
29511,505,-0.1099687515242344,25.7,7,0,1
56724,509,-0.2604377726221945,15.6,9,1,0
37227,504,-0.12261320707868481,10.2,10,0,1
24527,511,-0.3722413796299667,9.5,8,0,1
27066,504,-0.44171933541336794,3.4,6,1,0
25282,515,0.7314864907414037,6.7,8,1,0
44232,507,-0.08015445632216182,10.1,9,1,0
11088,506,1.101503190124269,24.0,13,1,0
48719,515,-0.31633957612608066,2.5,6,1,0
48313,513,0.4387340697728382,16.0,9,0,1
26482,504,-0.12048361456425105,8.1,7,0,1
47677,507,0.7742114405622308,10.3,15,0,1
37391,507,-0.36578605232058936,11.8,7,1,0
58879,503,0.8964633608439437,15.7,15,0,1
13391,505,0.28966259376247516,39.2,6,0,1
59193,507,0.47180930351263745,28.7,15,1,0
30467,504,0.7185758361226489,24.2,20,0,1
25116,509,-0.10045213497535854,8.7,7,1,0
55533,504,1.8079955067876674,45.3,6,0,1
28259,514,1.0051391288461413,17.3,15,0,1
10568,501,-0.4169628224330756,6.2,7,0,1
11281,505,0.2987799117148947,16.1,14,0,1
46580,513,2.0296062278209304,29.3,16,0,1
46959,507,8.181466603891444,141.7,22,0,1
33285,503,1.049594372584946,22.5,27,0,1
38975,515,-0.13339426918300573,29.6,10,0,1
22275,505,2.5556155788860684,15.4,36,0,1
31751,505,3.156892715383224,59.1,30,1,0
16225,501,-0.2947109021513628,3.6,6,1,0
13048,505,1.0473982303044362,70.5,23,0,1
20254,504,-0.03955909901576833,8.0,12,0,1
11938,506,0.2923245844055174,15.3,14,0,1
53570,510,-0.436861202489816,3.4,6,1,0
18982,506,-0.31580717799747215,9.4,8,0,1
43027,515,-0.38954431880974094,6.8,6,1,0
53487,507,2.2458929675681087,19.1,21,1,0
22141,512,0.29671686896653704,69.3,6,1,0
18385,502,2.1252382416722213,10.8,8,0,1
20201,515,0.09141084062190773,30.5,7,0,1
22555,514,0.39946970778796576,16.4,15,1,0
39313,512,0.16188704289644978,30.2,9,1,0
13486,503,4.960790674640768,49.5,22,1,0
59738,515,0.8008313469926528,80.2,7,0,1
15034,502,0.12535122132069568,18.1,7,1,0
18752,506,0.24593939745050716,11.7,8,0,1
21441,507,3.6232069262781406,70.7,10,1,0
43163,504,1.2993556446683803,36.9,27,0,1
55378,513,0.3050355897260439,13.0,10,0,1
52084,510,-0.19468660373905228,10.8,7,1,0
37245,505,3.185908413392384,32.4,30,1,0
58563,502,-0.301099679694664,14.0,6,0,1
28924,501,-0.45902227459314227,3.0,6,0,1
33540,508,1.5758033729483119,20.9,33,1,0
52953,504,1.7289343846893142,28.9,36,1,0
21775,508,1.0531215101869766,10.6,13,1,0
19002,514,7.316053445838426,134.6,106,1,0
27552,510,0.16887476833443563,24.2,11,0,1
49422,512,-0.2985042388176979,9.1,7,1,0
18025,508,-0.45196799938908044,8.7,6,0,1
45114,501,1.7932214587187834,49.2,12,0,1
43898,515,2.1971785388004363,42.9,27,0,1
12499,515,0.7413358561206598,12.3,19,0,1
51130,507,-0.07549597269683796,18.4,9,1,0
10023,509,-0.1545570947951912,2.7,6,1,0
28508,503,0.4977637122822989,23.4,20,1,0
49864,511,-0.14517357777846743,29.3,9,0,1
40061,502,-0.288921072502746,5.9,9,1,0
24602,514,0.7137177031990969,21.6,14,1,0
53944,509,0.04762109454386353,36.3,10,1,0
23313,505,2.0837777374068387,52.0,27,1,0
54671,515,0.5885375932100376,6.9,12,1,0
39785,515,-0.11382863795664556,9.7,9,0,1
47417,515,-0.18829782619575103,3.9,7,1,0
36806,503,0.7842604552397151,32.9,11,0,1
51772,515,-0.31607337706177635,12.7,8,1,0
47979,512,0.19329853248434767,13.1,8,0,1
23977,515,-0.31081594554176806,3.5,8,1,0
43319,515,-0.19748169391424655,25.1,9,0,1
51458,508,1.8213054600028784,24.5,33,1,0
43248,515,4.95906038072279,63.2,74,1,0
43953,514,4.685540842150205,10.8,30,0,1
26235,504,0.20128450441347429,12.7,9,0,1
31758,513,0.8711744497350429,35.7,18,0,1
59195,512,3.9611466384123473,16.2,22,1,0
53515,502,-0.47086813295468005,11.2,6,1,0
42596,503,2.9286270177423557,47.6,18,1,0
43887,509,-0.3676494457707189,3.9,7,1,0
52025,503,0.19482917710409697,27.1,16,0,1
52986,504,1.323712859052216,16.5,10,0,1
27914,506,0.3508218287863696,27.7,18,1,0
17241,506,1.3809456578776234,46.1,11,1,0
12232,515,1.3589176853064493,31.1,25,1,0
43419,506,-0.08674288316369122,7.3,10,0,1
20180,509,3.240878520171205,21.8,47,1,0
57827,514,3.5007553566982,26.0,56,0,1
45397,515,-0.34422392811194763,65.5,8,1,0
14991,509,-0.34016439238130824,56.4,7,0,1
55686,507,0.34982358229522886,17.1,9,0,1
20727,502,2.1838020358191494,21.6,35,1,0
46187,507,4.007465275601282,43.2,47,1,0
58272,510,-0.43726050108627235,8.4,7,1,0
31631,511,-0.1602138249116558,15.3,7,1,0
30198,503,0.2501320327132986,8.1,12,1,0
26236,503,0.6940189724405846,27.0,9,1,0
17735,501,-0.27141848402474356,9.0,8,0,1
54076,509,-0.26316631303131277,3.7,7,0,1
12256,506,-0.0738322285449366,14.6,9,1,0
26909,507,-0.4785879058195024,46.3,6,0,1
34262,505,-0.0857446366725504,14.2,7,0,1
51353,511,-0.18783197783321862,10.1,6,1,0
35265,501,0.5787547775968576,15.2,10,1,0
57552,515,-0.061254322756562216,2.6,6,0,1
11530,509,0.20966977493905722,34.3,9,1,0
25872,505,1.557435637511321,33.4,32,1,0
24811,513,2.07466041945442,31.1,33,0,1
36212,501,-0.09572710158395864,9.4,9,1,0
37459,513,-0.1419791890068168,7.4,7,0,1
36902,501,0.09134429085583164,26.2,11,1,0
34225,512,0.5261139126306982,18.5,20,1,0
16381,512,-0.265894853440431,7.1,6,1,0
39367,506,-0.47592591517646016,33.0,6,0,1
31982,513,2.2229332982718697,96.5,14,1,0
13803,504,1.271338193150361,25.5,14,1,0
33707,515,-0.355603938110953,11.9,6,0,1
17359,514,1.4488264192751994,43.2,35,0,1
19465,501,0.8866805452307636,18.2,24,0,1
18226,505,-0.019926918023332123,6.2,12,1,0
24537,503,3.411445570624134,78.5,58,0,1
19553,506,0.5110736654975099,11.2,9,1,0
15047,513,2.8035800072854484,47.7,7,0,1
29784,502,0.03923582401828068,12.6,8,0,1
37419,513,3.158689559067277,83.0,56,0,1
56363,506,-0.4787875551177306,21.1,6,1,0
14778,505,0.4007341533434108,11.3,10,0,1
10334,511,0.5103416180706731,18.5,20,0,1
45388,503,0.6217459264819891,7.9,12,1,0
29317,512,0.3414383117696459,10.1,15,0,1
20331,509,0.03304669577320753,16.1,12,1,0
32818,505,3.169404071405522,77.0,59,0,1
26104,511,2.1981767852915777,19.7,35,0,1
53810,501,-0.09832254246092478,16.5,9,1,0
55365,510,-0.13638900865642817,56.0,10,1,0
46738,512,0.2297012545279498,27.7,9,0,1
33904,509,1.9412946882380056,41.4,13,1,0
28172,511,-0.4139015331935771,11.4,7,0,1
32476,507,1.757417684569866,59.2,32,0,1
15948,512,-0.19382145678006357,47.7,8,1,0
47749,514,-0.26982128963891827,10.4,7,1,0
28496,504,0.35501446404916115,11.7,8,0,1
21949,505,0.504085940059524,27.3,17,0,1
41404,505,0.36606172521778624,10.7,7,0,1
30869,503,-0.11149939614398369,8.7,9,1,0
50931,504,-0.4465109185708439,3.0,6,1,0
38304,509,1.147688727781051,29.9,10,1,0
41724,509,-0.4085775519074927,11.2,6,0,1
30676,513,-0.14803521771973777,7.2,7,0,1
49011,502,0.16488178236987228,16.3,10,0,1
47381,505,1.056848297087236,22.7,9,1,0
27388,515,-0.32505759548204377,4.8,7,1,0
43325,510,-0.458756075528838,5.8,6,0,1
44605,502,2.28635522534235,7.9,34,1,0
37382,515,6.210928030379459,7.8,93,1,0
41613,514,0.16528108096632863,12.9,6,0,1
24825,502,0.03138295162130615,7.0,6,0,1
22791,506,0.15623031277998514,39.0,8,1,0
45915,505,0.3187448415377112,20.1,14,0,1
53091,511,0.015078258932672782,9.2,9,1,0
59977,511,-0.17691781619674563,8.6,6,1,0
31860,503,1.5512465092662477,6.2,19,1,0
55078,501,-0.09945388848421773,18.8,7,0,1
42928,508,-0.39699789261025914,20.4,7,1,0
35447,506,0.3699216116501974,23.3,16,0,1
50163,509,1.2330720776566293,16.3,8,0,1
55642,505,0.2907939397857681,7.6,13,1,0
30850,512,0.36286733644613556,74.6,15,1,0
29122,501,0.19735806821498703,18.0,10,1,0
22607,504,0.20168380300993063,44.3,15,1,0
19115,507,-0.4354636574022188,4.5,6,0,1
49616,507,2.4578539725203434,37.9,34,0,1
49895,509,0.1421217623718615,7.7,9,0,1
26766,514,-0.2924482101047769,26.9,7,1,0
42395,513,0.29565207270932015,8.3,13,1,0
18388,507,2.1527898448277076,37.1,31,1,0
32347,502,2.9509211893778344,18.8,42,0,1
29092,501,0.40026830498087845,40.9,15,0,1
13264,504,3.297113072505472,62.1,27,0,1
50364,507,-0.4303393254143626,5.6,7,0,1
14463,514,0.0030327512729068327,69.3,7,0,1
23716,508,0.5167969453800505,17.5,16,1,0
46032,505,1.1301195895369722,20.1,9,0,1
14760,509,-0.42588049108726694,31.5,6,0,1
52717,513,0.39061858889985057,9.6,7,0,1
34336,507,0.12288887997588162,38.9,15,0,1
49747,514,-0.07842416240418436,15.8,6,1,0
10946,506,0.6924217780547595,54.5,12,0,1
32466,509,-0.10204932936118387,38.2,11,0,1
16835,508,3.046220454398745,35.4,31,0,1
29886,506,1.0180497834648958,48.2,8,0,1
48359,510,-0.35553738834487697,13.6,7,1,0
33296,509,0.7558437051252398,45.7,22,1,0
22774,513,7.040337764985329,30.9,20,0,1
33590,504,1.3497338175879536,9.9,33,1,0
32246,501,-0.028245638782838985,23.0,13,1,0
31312,501,1.2724695391736538,25.0,7,0,1
51023,503,-0.04122284316766971,33.0,7,1,0
36510,502,1.3506655143130184,23.4,14,0,1
35081,508,0.6585479471220475,35.1,14,1,0
47468,514,0.7670240658260168,39.3,11,0,1
53036,513,1.6606543246952818,23.0,23,0,1
40778,510,-0.0857446366725504,17.0,11,0,1
59994,501,-0.47998545090709954,10.0,6,0,1
22333,510,0.7218367746603757,11.6,18,1,0
55162,509,-0.4832463894448263,13.5,6,1,0
31743,514,-0.3266547898678691,23.5,6,0,1
39397,503,-0.18929607268689183,41.3,10,0,1
24301,510,-0.2939123049584501,22.9,7,1,0
33884,506,0.42875160486142994,20.1,18,1,0
50398,514,-0.4085110021414166,7.6,6,0,1
11602,504,0.9549606052247958,18.1,14,0,1
10796,511,8.678127508117042,58.3,94,0,1
36434,512,0.15130563009035713,29.6,8,1,0
29044,515,-0.39120806296164234,9.7,7,1,0
38144,502,-0.19814719157500713,4.9,10,1,0
34740,505,-0.4008577790426703,23.3,7,1,0
23751,506,0.25685355908698015,20.7,14,0,1
42643,506,-0.3400312928491561,2.2,7,1,0
33394,502,1.9066888098784571,19.5,32,1,0
40766,504,1.9379006501681268,21.2,15,1,0
24113,504,2.654508531275086,15.7,9,1,0
39364,514,0.862922278741612,52.1,12,0,1
10024,502,-0.4581571276341536,13.2,6,0,1
57101,514,-0.09612640018041499,14.5,10,0,1
18149,508,-0.46467900470960694,14.3,6,0,1
10218,507,0.30576763715288047,14.9,8,1,0
13452,513,-0.29144996361363606,9.5,7,1,0
26234,509,-0.26948854080853796,21.7,7,1,0
18506,502,0.7034024894573085,15.9,24,1,0
24026,512,0.5883379439118095,6.4,22,0,1
41590,508,0.011085272968109433,5.5,11,0,1
27767,501,0.3210740833503731,17.2,11,0,1
30054,514,1.0569813966193882,27.7,7,0,1
40990,507,0.7879872421399742,18.8,21,1,0
31795,507,2.397493334689362,36.9,49,1,0
10470,512,1.466595206817506,16.2,24,1,0
38540,505,-0.2973063430283289,13.5,7,0,1
19024,506,1.2819196059564537,14.6,20,1,0
34997,515,0.2835400152834781,9.4,8,1,0
45537,512,-0.24526442595685397,10.6,8,1,0
28058,511,-0.3032958219751738,22.9,8,1,0
17780,515,0.2835400152834781,21.1,6,0,1
54990,501,0.3323875435833024,66.3,8,1,0
39932,515,-0.4750607682174715,19.8,6,0,1
57750,506,1.4587423344205315,28.9,10,1,0
29567,501,1.2940982131483718,38.9,30,0,1
55251,515,1.635365413586381,80.1,34,1,0
44903,502,-0.11768852438905679,5.9,9,1,0
33594,513,0.2108676707284262,22.5,15,1,0
22167,502,0.44705279053234503,13.8,19,0,1
51268,508,-0.28659183069008404,10.2,8,0,1
16802,505,0.3997359068522699,22.9,14,0,1
29122,502,1.7500972103014998,25.7,15,0,1
15830,505,0.052678876765643735,4.3,12,1,0
22402,515,0.15862610435872312,10.8,15,1,0
47401,514,0.2732913513077657,23.1,17,1,0
53911,503,0.34010731644812475,14.7,18,1,0
57347,511,-0.4446475251207145,29.5,6,1,0
23766,502,-0.16134517093494877,19.1,10,0,1
28788,505,1.5667526047619684,20.9,16,1,0
33931,502,1.5335442714900174,31.3,28,1,0
25071,515,0.2545908670403943,32.4,9,1,0
24748,514,1.1277903477243105,7.4,22,0,1
41616,509,-0.30416096893416256,8.6,7,1,0
46001,507,0.2923245844055174,22.0,15,0,1
49888,512,-0.1577514835668418,3.3,8,1,0
24990,510,0.9453774389098439,31.3,9,0,1
50772,511,1.283916098938735,9.5,28,1,0
54780,511,3.2804756309864582,76.5,54,1,0
28288,513,1.5808611551700922,30.1,15,0,1
35997,514,-0.2939788547245262,31.2,8,0,1
20199,511,0.2555891135315351,20.0,7,1,0
37533,507,0.0609975975251506,3.2,12,0,1
18452,508,1.3106025551352334,25.9,19,1,0
26808,510,-0.22323645338567982,12.8,7,1,0
59066,514,-0.2498563598161018,14.0,6,0,1
59592,511,-0.14311053503010976,18.9,8,0,1
48802,512,-0.316805424488613,26.5,6,1,0
15357,501,3.573028402656795,3.0,42,0,1
34503,506,-0.43965629266501033,13.4,6,0,1
31344,511,0.2551898149350788,12.2,14,0,1
10415,506,0.4073225801849403,18.8,14,0,1
47991,502,-0.060788474394029825,7.2,8,0,1
47030,502,-0.33670380454535337,7.6,8,1,0
43832,515,0.519858234619549,62.7,15,1,0
49363,503,1.9134768860182145,47.8,22,1,0
35229,509,0.0011028080567011993,14.5,7,0,1
50429,506,0.39374642790542513,41.3,11,0,1
31299,512,0.5559947575988469,16.1,13,0,1
49694,508,1.3378879592264157,27.2,10,1,0
30563,503,-0.3441573783458715,5.8,6,1,0
36118,506,1.602223630080506,7.6,24,0,1
23621,513,-0.46953713763315896,46.9,6,0,1
49787,506,0.3127553625908662,32.4,9,0,1
34434,511,-0.48278054108229385,29.0,6,1,0
57893,508,3.4437887569370966,60.5,41,0,1
36580,502,1.04986057164925,58.2,24,1,0
14183,503,-0.4728646259369617,14.2,6,1,0
33063,501,0.7497876764123188,34.5,24,1,0
15456,505,1.873813225436886,33.4,41,1,0
43334,510,0.005561642383796888,7.4,7,0,1
41388,514,2.9876566602518166,100.6,6,0,1
48805,510,0.3094278742870635,19.9,9,1,0
41377,511,-0.10085143357181489,13.9,9,1,0
19553,511,-0.017264927380289983,30.8,6,1,0
52866,513,0.5355639794134979,9.7,15,0,1
48210,507,2.01223673887508,6.8,29,0,1
58913,514,2.832795354592837,34.6,52,0,1
41568,504,0.837433718334483,11.4,24,0,1
42127,506,0.42302832497888915,12.7,19,0,1
51666,512,-0.3691800903904682,22.8,7,0,1
24490,510,0.19283268412181534,6.8,7,1,0
33825,503,-0.35314159676613893,6.6,8,1,0
27714,503,0.2741564982667544,14.4,13,0,1
46680,509,1.9726396280598273,35.4,15,0,1
15105,507,1.0903228294234917,33.7,10,0,1
39501,513,-0.17745021432535404,38.8,7,1,0
35597,511,0.30743138130478187,14.2,8,1,0
56510,502,0.013614164078999487,6.3,6,1,0
13810,511,0.49031013848178073,46.1,16,1,0
12855,510,0.7262956089874714,11.4,21,1,0
55256,501,-0.06138742228871434,36.6,7,0,1
15283,509,0.6759839858339739,18.7,7,0,1
20393,513,-0.3675828960046429,15.4,7,0,1
24526,506,3.986435549521248,13.0,48,0,1
53604,513,0.5824815644971166,70.8,21,0,1
37865,515,0.3886886456836448,20.6,18,1,0
22950,505,0.8690448572206091,23.1,9,1,0
55901,510,3.5837429149950397,62.3,33,0,1
29105,511,-0.3236600503944466,30.6,6,1,0
39810,510,1.757550784102018,33.1,12,0,1
16939,514,2.808571239741153,51.0,35,1,0
43945,507,3.2130607179514143,45.3,34,1,0
15035,502,-0.10178313029687966,38.4,9,1,0
44676,509,2.7999197701512655,77.9,45,0,1
14380,515,-0.36192616588817816,12.1,7,0,1
21649,504,1.0175839351023637,9.3,25,1,0
13491,504,1.6837470935236731,37.1,33,1,0
48631,514,-0.10138383170042331,6.7,9,1,0
39115,504,6.5053441954999265,97.2,107,0,1
35907,501,0.28839814820703014,35.2,13,0,1
35802,506,-0.1654712564316642,18.8,7,0,1
43231,505,0.1580937062301147,16.6,7,1,0
40370,512,0.3442334019448402,13.0,6,1,0
23669,514,0.19356473154865195,17.6,13,1,0
20457,511,1.121335020414933,18.8,20,1,0
47685,508,-0.3012993289928922,7.3,8,1,0
38878,514,-0.31434308314379894,11.3,7,0,1
20070,502,1.7602793245111363,31.7,8,1,0
27873,503,1.0901897298913392,46.3,14,1,0
47562,515,-0.2880559255437573,3.9,7,0,1
12717,511,3.2127279691210338,33.8,34,0,1
10637,508,3.142584515676872,32.9,49,1,0
11558,511,3.1849101669012434,51.1,56,0,1
17924,511,-0.08707563199407152,21.9,11,0,1
29690,504,0.19848941423827998,11.2,15,0,1
44204,511,0.022598382499266954,13.4,7,0,1
31569,515,-0.2648300571832141,20.8,8,1,0
27403,504,1.062771226268005,29.2,22,1,0
51713,506,-0.1491000139769547,11.8,10,0,1
22969,512,-0.2851277358364109,17.1,7,0,1
19347,511,-0.4559609853536437,4.3,6,0,1
42872,504,-0.14477427918201113,11.2,7,0,1
38817,511,1.1232649636311387,55.2,14,1,0
42153,509,-0.1344590654402226,42.0,11,0,1
13429,508,0.14544925067566422,10.5,11,0,1
20052,510,-0.4758593654103842,23.5,6,0,1
37932,511,0.056272564133750744,10.7,13,1,0
31290,501,-0.2928475087012333,25.8,8,0,1
48109,507,1.4339192716741629,27.3,19,1,0
13810,506,0.22278007885604004,9.6,13,1,0
26587,515,0.2830076171548697,43.2,8,0,1
39960,505,-0.01433673767294349,44.9,9,0,1
40755,509,-0.29597534770680783,16.3,6,1,0
27329,502,0.5950594702854911,48.5,7,1,0
10666,507,0.05853525618033654,17.1,12,1,0
54298,515,1.4281959917916223,61.8,33,1,0
50702,504,-0.19555175069804098,6.7,9,0,1
47186,509,0.11397121132169034,11.9,10,1,0
49667,507,1.3688336004517816,17.7,30,0,1
43837,509,3.2577156109884466,64.9,49,1,0
19987,512,0.16521453120025253,20.0,13,1,0
38338,503,0.4694800616999756,96.8,12,0,1
51533,509,-0.34595422202992504,41.0,8,1,0
56392,515,5.782014788019286,37.7,20,1,0
11897,514,-0.2772083136733603,17.9,6,0,1
13857,512,0.5338336854955206,51.3,6,0,1
39270,505,-0.3472852173514461,30.9,7,1,0
52069,501,0.9811812130587614,38.9,15,0,1
44553,504,2.458785669245408,26.3,16,1,0
51505,501,0.6077039258399415,13.7,19,0,1
47415,503,0.7201064807423982,12.0,23,1,0
37008,508,0.7968383610280896,6.8,14,0,1
44165,515,3.3563423643131607,80.3,14,0,1
31614,507,-0.28093510057361937,11.7,8,1,0
22221,506,-0.09113516772471086,41.1,10,0,1
13802,502,0.9130342525968815,33.2,22,1,0
38460,504,-0.34622042109422924,22.1,7,0,1
46105,503,0.29059429048753993,16.2,7,1,0
33354,509,-0.3535408953625953,28.3,8,0,1
11629,511,0.057736658987423944,5.3,7,0,1
18959,503,3.1427176152090244,13.9,31,1,0
55142,502,0.3637990331712003,16.5,15,0,1
20191,502,-0.08734183105837574,14.8,8,1,0
38534,506,-0.29071791618679943,5.5,8,0,1
59861,503,0.18065407692989732,14.3,16,0,1
57737,508,-0.2648966069492902,36.7,6,0,1
41885,506,-0.08175165070798711,27.6,12,0,1
18217,508,2.4251114876109243,28.4,6,1,0
14842,504,0.6566180039058419,15.8,14,0,1
31423,514,5.920837600053936,55.9,36,0,1
57697,512,0.5713012037963394,53.8,11,1,0
12681,512,1.0477309791348164,8.0,18,1,0
34542,513,0.28926329516601884,4.8,10,0,1
22939,502,1.4216741147161691,20.9,7,1,0
